id_venda,data_venda,mes,ano,trimestre,dia_semana,categoria,produto,marca,preco_unitario,quantidade,desconto_percentual,valor_desconto,valor_total,custo_unitario,margem_bruta,forma_pagamento,regiao,cidade,canal_venda,avaliacao_cliente,devolvido
VND000131,2025-01-06,1,2025,1,Monday,Tablets,"Tablet 8"" 32GB",Amazon,745.89,1,0,0.0,745.89,400.94,344.95,Boleto,Nordeste,Salvador,Loja Fisica,1.0,0
VND000132,2025-01-06,1,2025,1,Monday,Notebooks,Notebook i7 16GB,Lenovo,4505.58,1,20,901.12,3604.46,2270.84,1333.62,PIX,Nordeste,Natal,E-commerce,5.0,0
VND000133,2025-01-06,1,2025,1,Monday,Aspiradores,Aspirador Vertical,Electrolux,584.75,1,10,58.48,526.27,294.68,231.59,PIX,Sudeste,Guarulhos,App Mobile,3.0,0
VND000134,2025-01-07,1,2025,1,Tuesday,Refrigeradores,Geladeira 300L Frost Free,Electrolux,2041.92,2,10,408.38,3675.46,998.69,1678.08,Cartao Credito,Sudeste,Belo Horizonte,App Mobile,1.0,0
VND000135,2025-01-07,1,2025,1,Tuesday,Notebooks,Notebook Gaming RTX,Acer,8087.56,2,20,3235.02,12940.1,4108.2,4723.7,Cartao Credito,Nordeste,Natal,Loja Fisica,4.0,0
VND000136,2025-01-07,1,2025,1,Tuesday,Micro-ondas,Micro-ondas 20L,LG,373.05,1,0,0.0,373.05,184.72,188.33,PIX,Centro-Oeste,Brasilia,E-commerce,5.0,1
VND000137,2025-01-07,1,2025,1,Tuesday,Aspiradores,Aspirador Robot,Philips,1573.17,1,0,0.0,1573.17,843.88,729.29,Financiamento,Sudeste,Rio de Janeiro,Televendas,3.0,0
VND000138,2025-01-07,1,2025,1,Tuesday,Lavadoras,Lava e Seca 13kg,Samsung,3600.14,2,15,1080.04,6120.24,1974.05,2172.14,Cartao Credito,Sudeste,Campinas,Loja Fisica,5.0,0
VND000139,2025-01-07,1,2025,1,Tuesday,Fogoes,Fogao 6 Bocas,Electrolux,1436.98,2,10,287.4,2586.56,796.37,993.82,PIX,Sudeste,Belo Horizonte,Televendas,5.0,0
VND000140,2025-01-07,1,2025,1,Tuesday,Tablets,"Tablet 11"" 128GB",Apple,2326.77,1,5,116.34,2210.43,1236.78,973.65,Financiamento,Sudeste,Rio de Janeiro,E-commerce,,0
VND000141,2025-01-07,1,2025,1,Tuesday,Lavadoras,Lava e Seca 13kg,Samsung,3739.88,1,0,0.0,3739.88,1911.71,1828.17,Cartao Debito,Sul,Curitiba,Loja Fisica,4.0,0
VND000142,2025-01-07,1,2025,1,Tuesday,Notebooks,Notebook i5 8GB,Dell,2523.93,1,0,0.0,2523.93,1318.04,1205.89,PIX,Sudeste,Campinas,Televendas,5.0,0
VND000143,2025-01-07,1,2025,1,Tuesday,Notebooks,Notebook i7 16GB,HP,4350.45,1,0,0.0,4350.45,2304.72,2045.73,Cartao Debito,Nordeste,Natal,Loja Fisica,5.0,0
VND000144,2025-01-07,1,2025,1,Tuesday,Refrigeradores,Geladeira 400L Duplex,Samsung,3039.14,1,5,151.96,2887.18,1579.36,1307.82,PIX,Sudeste,Sao Paulo,E-commerce,4.0,0
VND000145,2025-01-07,1,2025,1,Tuesday,Notebooks,Notebook Gaming RTX,Dell,7888.83,1,10,788.88,7099.95,4165.32,2934.63,Boleto,Sudeste,Rio de Janeiro,App Mobile,3.0,0
VND000146,2025-01-07,1,2025,1,Tuesday,Fogoes,Fogao 5 Bocas Inox,Electrolux,1009.41,1,0,0.0,1009.41,538.38,471.03,Cartao Credito,Sul,Curitiba,Loja Fisica,,1
VND000147,2025-01-07,1,2025,1,Tuesday,Lavadoras,Lava e Seca 13kg,Brastemp,3581.49,1,20,716.3,2865.19,1928.81,936.38,Financiamento,Sudeste,Guarulhos,E-commerce,5.0,1
VND000148,2025-01-07,1,2025,1,Tuesday,Smartphones,Smartphone Mid 128GB,Samsung,1386.13,1,0,0.0,1386.13,704.38,681.75,Cartao Credito,Centro-Oeste,Goiania,App Mobile,3.0,0
VND000149,2025-01-07,1,2025,1,Tuesday,Aspiradores,Aspirador Robot,Electrolux,1581.8,1,10,158.18,1423.62,800.03,623.59,Cartao Credito,Sul,Florianopolis,E-commerce,3.0,0
VND000150,2025-01-07,1,2025,1,Tuesday,Micro-ondas,Micro-ondas 32L Grill,Brastemp,749.69,1,10,74.97,674.72,402.29,272.43,PIX,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND000151,2025-01-07,1,2025,1,Tuesday,Micro-ondas,Micro-ondas 20L,Consul,352.16,1,0,0.0,352.16,197.67,154.49,PIX,Sudeste,Belo Horizonte,Televendas,,0
VND000152,2025-01-07,1,2025,1,Tuesday,Refrigeradores,Frigobar 80L,Consul,828.77,1,20,165.75,663.02,432.81,230.21,Cartao Credito,Nordeste,Recife,E-commerce,2.0,0
VND000153,2025-01-07,1,2025,1,Tuesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,741.84,2,0,0.0,1483.68,386.44,710.8,Financiamento,Sudeste,Belo Horizonte,Televendas,5.0,0
VND000154,2025-01-07,1,2025,1,Tuesday,Notebooks,Notebook Gaming RTX,Samsung,7580.7,1,5,379.04,7201.66,4297.03,2904.63,Cartao Credito,Sudeste,Campinas,E-commerce,,0
VND000155,2025-01-07,1,2025,1,Tuesday,Smartphones,Smartphone Mid 128GB,Realme,1352.8,1,5,67.64,1285.16,741.7,543.46,Cartao Debito,Sul,Florianopolis,Loja Fisica,5.0,0
VND000156,2025-01-07,1,2025,1,Tuesday,Micro-ondas,Micro-ondas 32L Grill,Panasonic,766.79,1,0,0.0,766.79,367.43,399.36,Cartao Credito,Sudeste,Rio de Janeiro,App Mobile,,0
VND000157,2025-01-08,1,2025,1,Wednesday,Fogoes,Fogao 5 Bocas Inox,Brastemp,1097.43,1,5,54.87,1042.56,528.83,513.73,PIX,Sul,Londrina,E-commerce,4.0,0
VND000158,2025-01-08,1,2025,1,Wednesday,Ar Condicionado,Ar 9000 BTU Split,Samsung,1498.71,1,0,0.0,1498.71,765.5,733.21,PIX,Norte,Rio Branco,E-commerce,,0
VND000159,2025-01-08,1,2025,1,Wednesday,Fogoes,Fogao 4 Bocas,Consul,702.77,2,5,70.28,1335.26,391.33,552.6,Financiamento,Sul,Joinville,Loja Fisica,4.0,0
VND000160,2025-01-08,1,2025,1,Wednesday,Refrigeradores,Geladeira 500L French Door,Electrolux,5764.21,1,0,0.0,5764.21,3143.44,2620.77,PIX,Sudeste,Belo Horizonte,App Mobile,4.0,0
VND000161,2025-01-08,1,2025,1,Wednesday,Aspiradores,Aspirador Robot,Electrolux,1551.24,1,0,0.0,1551.24,818.75,732.49,Cartao Debito,Sudeste,Rio de Janeiro,E-commerce,,0
VND000162,2025-01-08,1,2025,1,Wednesday,Fogoes,Fogao 6 Bocas,Consul,1455.84,2,0,0.0,2911.68,763.94,1383.8,Boleto,Sudeste,Campinas,E-commerce,,0
VND000163,2025-01-08,1,2025,1,Wednesday,Micro-ondas,Micro-ondas 20L,LG,372.18,1,0,0.0,372.18,184.92,187.26,PIX,Sudeste,Rio de Janeiro,Loja Fisica,,0
VND000164,2025-01-08,1,2025,1,Wednesday,Smartphones,Smartphone Entry 64GB,Apple,746.15,2,20,298.46,1193.84,377.72,438.4,Financiamento,Sudeste,Campinas,E-commerce,5.0,0
VND000165,2025-01-08,1,2025,1,Wednesday,Notebooks,Notebook Gaming RTX,Lenovo,7566.66,1,0,0.0,7566.66,4164.49,3402.17,Cartao Credito,Sul,Porto Alegre,Loja Fisica,4.0,0
VND000166,2025-01-08,1,2025,1,Wednesday,Tablets,"Tablet 10"" 64GB",Lenovo,1257.18,2,0,0.0,2514.36,643.86,1226.64,Cartao Credito,Sul,Porto Alegre,Loja Fisica,,0
VND000167,2025-01-08,1,2025,1,Wednesday,Notebooks,Notebook i5 8GB,HP,2678.12,2,10,535.62,4820.62,1322.28,2176.06,PIX,Sudeste,Guarulhos,E-commerce,,0
VND000168,2025-01-08,1,2025,1,Wednesday,Micro-ondas,Micro-ondas 20L,Brastemp,363.75,1,0,0.0,363.75,190.53,173.22,Cartao Credito,Sul,Florianopolis,E-commerce,3.0,0
VND000169,2025-01-08,1,2025,1,Wednesday,Notebooks,Notebook Celeron 4GB,Acer,1310.76,1,20,262.15,1048.61,725.91,322.7,PIX,Sudeste,Sao Paulo,Loja Fisica,,0
VND000170,2025-01-08,1,2025,1,Wednesday,Micro-ondas,Micro-ondas 30L,Electrolux,600.0,1,0,0.0,600.0,310.12,289.88,Financiamento,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND000171,2025-01-08,1,2025,1,Wednesday,Smartphones,Smartphone Top 256GB,Realme,2631.52,1,10,263.15,2368.37,1386.35,982.02,Cartao Credito,Sudeste,Sao Paulo,Loja Fisica,3.0,0
VND000172,2025-01-08,1,2025,1,Wednesday,Ar Condicionado,Ar 12000 BTU Split,Samsung,1969.32,1,5,98.47,1870.85,952.63,918.22,Cartao Credito,Nordeste,Fortaleza,E-commerce,,0
VND000173,2025-01-08,1,2025,1,Wednesday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,762.93,1,10,76.29,686.64,371.65,314.99,Financiamento,Sudeste,Campinas,E-commerce,5.0,0
VND000174,2025-01-08,1,2025,1,Wednesday,Lavadoras,Lava e Seca 11kg,Brastemp,3072.91,1,20,614.58,2458.33,1487.96,970.37,Cartao Credito,Centro-Oeste,Cuiaba,E-commerce,5.0,0
VND000175,2025-01-08,1,2025,1,Wednesday,Notebooks,Notebook Gaming RTX,HP,7958.37,1,0,0.0,7958.37,4210.14,3748.23,PIX,Sul,Curitiba,App Mobile,4.0,0
VND000176,2025-01-08,1,2025,1,Wednesday,Micro-ondas,Micro-ondas 20L,Electrolux,374.08,1,0,0.0,374.08,184.9,189.18,Cartao Credito,Sudeste,Sao Paulo,E-commerce,4.0,0
VND000177,2025-01-09,1,2025,1,Thursday,Televisores,"TV 43"" 4K",LG,1895.48,1,0,0.0,1895.48,953.2,942.28,PIX,Sudeste,Sao Paulo,App Mobile,4.0,0
VND000178,2025-01-09,1,2025,1,Thursday,Micro-ondas,Micro-ondas 30L,Panasonic,583.71,1,0,0.0,583.71,310.35,273.36,PIX,Sudeste,Belo Horizonte,App Mobile,5.0,0
VND000179,2025-01-09,1,2025,1,Thursday,Refrigeradores,Frigobar 80L,Electrolux,869.99,1,5,43.5,826.49,434.86,391.63,Boleto,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND000180,2025-01-09,1,2025,1,Thursday,Notebooks,Notebook i7 16GB,Lenovo,4586.26,1,0,0.0,4586.26,2259.11,2327.15,Cartao Credito,Centro-Oeste,Goiania,E-commerce,3.0,0
VND000181,2025-01-09,1,2025,1,Thursday,Lavadoras,Lava e Seca 13kg,LG,3559.27,1,5,177.96,3381.31,1983.72,1397.59,Cartao Debito,Nordeste,Maceio,Loja Fisica,5.0,0
VND000182,2025-01-09,1,2025,1,Thursday,Notebooks,Notebook Gaming RTX,Dell,7566.89,1,15,1135.03,6431.86,4245.05,2186.81,Financiamento,Sudeste,Sao Paulo,Loja Fisica,4.0,0
VND000183,2025-01-09,1,2025,1,Thursday,Refrigeradores,Geladeira 500L French Door,Brastemp,5602.07,1,5,280.1,5321.97,3037.61,2284.36,Cartao Debito,Sudeste,Belo Horizonte,E-commerce,,0
VND000184,2025-01-09,1,2025,1,Thursday,Fogoes,Fogao 4 Bocas,Brastemp,757.8,1,0,0.0,757.8,373.94,383.86,PIX,Centro-Oeste,Goiania,Loja Fisica,,0
VND000185,2025-01-09,1,2025,1,Thursday,Smartphones,Smartphone Top 256GB,Apple,2734.6,1,10,273.46,2461.14,1319.71,1141.43,PIX,Centro-Oeste,Cuiaba,Loja Fisica,,1
VND000186,2025-01-09,1,2025,1,Thursday,Smartphones,Smartphone Entry 64GB,Realme,721.75,1,20,144.35,577.4,391.35,186.05,Cartao Credito,Sudeste,Rio de Janeiro,Loja Fisica,4.0,0
VND000187,2025-01-09,1,2025,1,Thursday,Micro-ondas,Micro-ondas 32L Grill,Electrolux,722.82,1,15,108.42,614.4,395.13,219.27,PIX,Norte,Manaus,Televendas,5.0,0
VND000188,2025-01-09,1,2025,1,Thursday,Lavadoras,Lava e Seca 13kg,Samsung,3755.27,2,5,375.53,7135.01,1975.94,3183.13,Cartao Credito,Sul,Florianopolis,Loja Fisica,3.0,0
VND000189,2025-01-09,1,2025,1,Thursday,Tablets,"Tablet 10"" 64GB",Amazon,1283.3,1,10,128.33,1154.97,658.96,496.01,Cartao Credito,Centro-Oeste,Goiania,E-commerce,4.0,0
VND000190,2025-01-09,1,2025,1,Thursday,Ar Condicionado,Ar 24000 BTU Split,Daikin,3492.0,1,5,174.6,3317.4,1904.07,1413.33,PIX,Nordeste,Salvador,Loja Fisica,,0
VND000191,2025-01-09,1,2025,1,Thursday,Fogoes,Fogao 5 Bocas Inox,Consul,1093.1,1,0,0.0,1093.1,568.86,524.24,Boleto,Centro-Oeste,Goiania,Loja Fisica,,1
VND000192,2025-01-09,1,2025,1,Thursday,Notebooks,Notebook i5 8GB,Lenovo,2709.97,1,0,0.0,2709.97,1313.16,1396.81,Financiamento,Nordeste,Maceio,E-commerce,4.0,0
VND000193,2025-01-09,1,2025,1,Thursday,Aspiradores,Aspirador Po 1200W,Britania,324.54,2,0,0.0,649.08,168.81,311.46,Cartao Debito,Sudeste,Sao Paulo,Loja Fisica,4.0,0
VND000194,2025-01-09,1,2025,1,Thursday,Lavadoras,Lava e Seca 11kg,Samsung,2912.95,1,10,291.3,2621.65,1489.2,1132.45,PIX,Sudeste,Rio de Janeiro,Loja Fisica,5.0,0
VND000195,2025-01-09,1,2025,1,Thursday,Notebooks,Notebook Gaming RTX,HP,7916.59,2,15,2374.98,13458.2,3956.15,5545.9,PIX,Nordeste,Maceio,App Mobile,,0
VND000196,2025-01-09,1,2025,1,Thursday,Lavadoras,Lavadora 12kg,Samsung,1698.94,1,0,0.0,1698.94,891.93,807.01,PIX,Sul,Curitiba,Televendas,4.0,0
VND000197,2025-01-09,1,2025,1,Thursday,Lavadoras,Lavadora 10kg,Electrolux,1383.95,1,0,0.0,1383.95,717.42,666.53,Cartao Credito,Nordeste,Recife,Loja Fisica,,0
VND000198,2025-01-09,1,2025,1,Thursday,Aspiradores,Aspirador Po 1200W,Xiaomi,304.15,1,20,60.83,243.32,156.98,86.34,Cartao Credito,Sudeste,Guarulhos,E-commerce,5.0,0
VND000199,2025-01-10,1,2025,1,Friday,Micro-ondas,Micro-ondas 20L,Electrolux,375.67,3,5,56.35,1070.66,190.17,500.15,Cartao Credito,Sudeste,Belo Horizonte,App Mobile,2.0,0
VND000200,2025-01-10,1,2025,1,Friday,Refrigeradores,Geladeira 400L Duplex,Brastemp,3070.49,1,5,153.52,2916.97,1614.53,1302.44,Financiamento,Sudeste,Rio de Janeiro,E-commerce,,1
VND000201,2025-01-10,1,2025,1,Friday,Ar Condicionado,Ar 12000 BTU Split,Midea,1939.73,1,20,387.95,1551.78,973.52,578.26,PIX,Nordeste,Natal,App Mobile,5.0,0
VND000202,2025-01-10,1,2025,1,Friday,Notebooks,Notebook Celeron 4GB,HP,1328.37,3,10,398.51,3586.6,733.48,1386.16,Financiamento,Sul,Joinville,Loja Fisica,,0
VND000203,2025-01-10,1,2025,1,Friday,Refrigeradores,Frigobar 80L,Brastemp,835.16,1,0,0.0,835.16,451.4,383.76,Cartao Credito,Sul,Florianopolis,Loja Fisica,,0
VND000204,2025-01-10,1,2025,1,Friday,Tablets,"Tablet 10"" 64GB",Amazon,1277.87,1,0,0.0,1277.87,634.98,642.89,PIX,Sudeste,Belo Horizonte,E-commerce,5.0,0
VND000205,2025-01-10,1,2025,1,Friday,Aspiradores,Aspirador Robot,Xiaomi,1508.39,1,5,75.42,1432.97,803.41,629.56,Financiamento,Norte,Manaus,E-commerce,5.0,0
VND000206,2025-01-10,1,2025,1,Friday,Televisores,"TV 43"" 4K",Samsung,1849.41,1,0,0.0,1849.41,992.92,856.49,Cartao Credito,Sudeste,Campinas,E-commerce,4.0,0
VND000207,2025-01-10,1,2025,1,Friday,Refrigeradores,Geladeira 300L Frost Free,Consul,2040.17,2,20,816.07,3264.27,1014.44,1235.39,Boleto,Sudeste,Belo Horizonte,Loja Fisica,5.0,0
VND000208,2025-01-10,1,2025,1,Friday,Refrigeradores,Geladeira 500L French Door,Samsung,5507.36,1,5,275.37,5231.99,3117.76,2114.23,PIX,Sudeste,Sao Paulo,App Mobile,2.0,0
VND000209,2025-01-10,1,2025,1,Friday,Tablets,"Tablet 8"" 32GB",Samsung,712.78,1,10,71.28,641.5,380.8,260.7,Cartao Debito,Sudeste,Rio de Janeiro,Loja Fisica,,0
VND000210,2025-01-10,1,2025,1,Friday,Tablets,"Tablet 10"" 64GB",Positivo,1222.96,2,0,0.0,2445.92,649.51,1146.9,Cartao Credito,Centro-Oeste,Cuiaba,Loja Fisica,3.0,0
VND000211,2025-01-10,1,2025,1,Friday,Tablets,"Tablet 11"" 128GB",Apple,2416.45,1,15,362.47,2053.98,1229.76,824.22,PIX,Centro-Oeste,Anapolis,Televendas,2.0,0
VND000212,2025-01-10,1,2025,1,Friday,Smartphones,Smartphone Top 256GB,Samsung,2532.24,1,0,0.0,2532.24,1435.38,1096.86,Financiamento,Sudeste,Campinas,Loja Fisica,5.0,0
VND000213,2025-01-10,1,2025,1,Friday,Tablets,"Tablet 11"" 128GB",Positivo,2216.0,1,20,443.2,1772.8,1174.35,598.45,Cartao Debito,Sul,Porto Alegre,E-commerce,,0
VND000214,2025-01-10,1,2025,1,Friday,Aspiradores,Aspirador Po 1200W,Xiaomi,323.8,1,15,48.57,275.23,162.02,113.21,PIX,Centro-Oeste,Cuiaba,E-commerce,4.0,0
VND000215,2025-01-10,1,2025,1,Friday,Fogoes,Fogao 5 Bocas Inox,Brastemp,1093.67,1,0,0.0,1093.67,546.02,547.65,PIX,Sudeste,Campinas,E-commerce,5.0,0
VND000216,2025-01-10,1,2025,1,Friday,Aspiradores,Aspirador Po 1200W,Electrolux,323.55,1,10,32.35,291.2,166.65,124.55,PIX,Sul,Joinville,E-commerce,4.0,0
VND000217,2025-01-10,1,2025,1,Friday,Televisores,"TV 55"" QLED",Philips,3058.22,2,5,305.82,5810.62,1716.75,2377.12,Cartao Credito,Centro-Oeste,Brasilia,E-commerce,4.0,0
VND000218,2025-01-10,1,2025,1,Friday,Notebooks,Notebook Celeron 4GB,Acer,1402.44,1,0,0.0,1402.44,743.68,658.76,PIX,Sudeste,Campinas,E-commerce,,0
VND000219,2025-01-10,1,2025,1,Friday,Televisores,"TV 43"" 4K",Sony,1953.32,1,10,195.33,1757.99,1036.3,721.69,Cartao Credito,Sudeste,Guarulhos,App Mobile,,0
VND000220,2025-01-10,1,2025,1,Friday,Notebooks,Notebook Celeron 4GB,Samsung,1354.28,2,0,0.0,2708.56,735.97,1236.62,PIX,Sul,Florianopolis,E-commerce,2.0,0
VND000221,2025-01-10,1,2025,1,Friday,Aspiradores,Aspirador Robot,Xiaomi,1627.05,1,0,0.0,1627.05,841.56,785.49,Cartao Credito,Sudeste,Sao Paulo,E-commerce,1.0,0
VND000222,2025-01-11,1,2025,1,Saturday,Refrigeradores,Frigobar 80L,Brastemp,859.28,1,5,42.96,816.32,426.0,390.32,PIX,Sudeste,Rio de Janeiro,E-commerce,,0
VND000223,2025-01-11,1,2025,1,Saturday,Notebooks,Notebook i7 16GB,Dell,4309.73,2,10,861.95,7757.51,2226.73,3304.05,PIX,Sul,Curitiba,Loja Fisica,3.0,0
VND000224,2025-01-11,1,2025,1,Saturday,Lavadoras,Lavadora 10kg,Brastemp,1363.17,1,15,204.48,1158.69,693.75,464.94,Cartao Debito,Sul,Curitiba,E-commerce,5.0,0
VND000225,2025-01-11,1,2025,1,Saturday,Smartphones,Smartphone Premium 512GB,Apple,5080.88,1,0,0.0,5080.88,2885.52,2195.36,PIX,Nordeste,Salvador,Loja Fisica,4.0,0
VND000226,2025-01-11,1,2025,1,Saturday,Televisores,"TV 43"" 4K",TCL,1934.61,2,0,0.0,3869.22,976.08,1917.06,Cartao Credito,Sudeste,Guarulhos,Televendas,,0
VND000227,2025-01-11,1,2025,1,Saturday,Televisores,"TV 55"" QLED",LG,3060.7,1,20,612.14,2448.56,1689.89,758.67,Cartao Credito,Sul,Curitiba,Loja Fisica,4.0,0
VND000228,2025-01-11,1,2025,1,Saturday,Fogoes,Fogao 5 Bocas Inox,Consul,1022.74,1,15,153.41,869.33,565.61,303.72,PIX,Norte,Manaus,E-commerce,4.0,1
VND000229,2025-01-11,1,2025,1,Saturday,Tablets,"Tablet 10"" 64GB",Amazon,1249.35,1,15,187.4,1061.95,680.51,381.44,PIX,Nordeste,Maceio,Loja Fisica,5.0,0
VND000230,2025-01-11,1,2025,1,Saturday,Televisores,"TV 75"" 4K Smart",Sony,8471.91,1,15,1270.79,7201.12,4535.41,2665.71,PIX,Norte,Porto Velho,E-commerce,,0
VND000231,2025-01-11,1,2025,1,Saturday,Lavadoras,Lava e Seca 11kg,Consul,2813.35,1,0,0.0,2813.35,1549.84,1263.51,Boleto,Sudeste,Belo Horizonte,E-commerce,3.0,0
VND000232,2025-01-11,1,2025,1,Saturday,Ar Condicionado,Ar 9000 BTU Split,Samsung,1437.16,1,0,0.0,1437.16,764.46,672.7,PIX,Nordeste,Salvador,E-commerce,5.0,0
VND000233,2025-01-11,1,2025,1,Saturday,Ar Condicionado,Ar 12000 BTU Split,Daikin,1946.13,1,20,389.23,1556.9,942.08,614.82,Cartao Debito,Sudeste,Rio de Janeiro,E-commerce,3.0,0
VND000234,2025-01-11,1,2025,1,Saturday,Aspiradores,Aspirador Po 1200W,Britania,307.18,2,5,30.72,583.64,163.95,255.74,Financiamento,Centro-Oeste,Brasilia,Loja Fisica,,0
VND000235,2025-01-11,1,2025,1,Saturday,Notebooks,Notebook i7 16GB,Acer,4328.35,1,0,0.0,4328.35,2389.97,1938.38,Boleto,Sul,Curitiba,E-commerce,4.0,1
VND000236,2025-01-11,1,2025,1,Saturday,Refrigeradores,Geladeira 500L French Door,LG,5544.58,1,15,831.69,4712.89,3092.23,1620.66,Cartao Credito,Norte,Macapa,Loja Fisica,,0
VND000237,2025-01-11,1,2025,1,Saturday,Fogoes,Fogao 4 Bocas,Brastemp,716.31,2,0,0.0,1432.62,392.09,648.44,Financiamento,Sudeste,Belo Horizonte,E-commerce,4.0,0
VND000238,2025-01-11,1,2025,1,Saturday,Aspiradores,Aspirador Robot,Electrolux,1515.13,2,10,303.03,2727.23,803.06,1121.11,Financiamento,Norte,Macapa,E-commerce,4.0,0
VND000239,2025-01-11,1,2025,1,Saturday,Tablets,"Tablet 10"" 64GB",Lenovo,1293.27,1,0,0.0,1293.27,674.96,618.31,Boleto,Nordeste,Recife,E-commerce,5.0,0
VND000240,2025-01-12,1,2025,1,Sunday,Refrigeradores,Geladeira 300L Frost Free,Samsung,1906.27,1,0,0.0,1906.27,1045.9,860.37,Boleto,Sudeste,Sao Paulo,Loja Fisica,5.0,0
VND000241,2025-01-12,1,2025,1,Sunday,Micro-ondas,Micro-ondas 32L Grill,LG,745.35,2,0,0.0,1490.7,395.22,700.26,Cartao Credito,Centro-Oeste,Cuiaba,App Mobile,4.0,0
VND000242,2025-01-12,1,2025,1,Sunday,Micro-ondas,Micro-ondas 30L,Brastemp,587.19,3,5,88.08,1673.49,313.85,731.94,Cartao Credito,Sul,Curitiba,E-commerce,,0
VND000243,2025-01-12,1,2025,1,Sunday,Televisores,"TV 65"" OLED",TCL,5746.61,1,20,1149.32,4597.29,3006.71,1590.58,Cartao Credito,Sul,Porto Alegre,E-commerce,4.0,0
VND000244,2025-01-12,1,2025,1,Sunday,Televisores,"TV 65"" OLED",Philips,5597.23,1,0,0.0,5597.23,3163.26,2433.97,Cartao Credito,Nordeste,Natal,E-commerce,5.0,0
VND000245,2025-01-12,1,2025,1,Sunday,Televisores,"TV 32"" LED",TCL,1024.42,1,0,0.0,1024.42,562.3,462.12,Cartao Credito,Nordeste,Maceio,E-commerce,,0
VND000246,2025-01-12,1,2025,1,Sunday,Micro-ondas,Micro-ondas 30L,Brastemp,557.49,1,10,55.75,501.74,301.25,200.49,PIX,Sudeste,Sao Paulo,Loja Fisica,5.0,0
VND000247,2025-01-12,1,2025,1,Sunday,Ar Condicionado,Ar 12000 BTU Split,Springer,1923.22,1,0,0.0,1923.22,1036.39,886.83,Cartao Debito,Norte,Macapa,E-commerce,,0
VND000248,2025-01-12,1,2025,1,Sunday,Lavadoras,Lavadora 10kg,LG,1343.78,1,0,0.0,1343.78,738.41,605.37,Financiamento,Sul,Curitiba,Televendas,5.0,0
VND000249,2025-01-12,1,2025,1,Sunday,Lavadoras,Lavadora 12kg,Brastemp,1611.79,2,0,0.0,3223.58,836.67,1550.24,Cartao Debito,Sudeste,Guarulhos,Loja Fisica,4.0,0
VND000250,2025-01-12,1,2025,1,Sunday,Smartphones,Smartphone Premium 512GB,Samsung,5128.19,1,10,512.82,4615.37,2748.85,1866.52,Cartao Credito,Sul,Porto Alegre,E-commerce,,0
VND000251,2025-01-12,1,2025,1,Sunday,Notebooks,Notebook i7 16GB,Lenovo,4516.69,1,20,903.34,3613.35,2315.66,1297.69,PIX,Norte,Rio Branco,App Mobile,5.0,0
VND000252,2025-01-12,1,2025,1,Sunday,Smartphones,Smartphone Top 256GB,Xiaomi,2647.34,2,0,0.0,5294.68,1415.04,2464.6,Cartao Credito,Sul,Florianopolis,Televendas,,0
VND000253,2025-01-12,1,2025,1,Sunday,Smartphones,Smartphone Top 256GB,Samsung,2747.14,1,10,274.71,2472.43,1345.35,1127.08,Cartao Debito,Sudeste,Belo Horizonte,E-commerce,4.0,0
VND000254,2025-01-12,1,2025,1,Sunday,Televisores,"TV 65"" OLED",Samsung,5610.74,2,0,0.0,11221.48,2949.27,5322.94,Cartao Debito,Sudeste,Belo Horizonte,E-commerce,,0
VND000255,2025-01-12,1,2025,1,Sunday,Micro-ondas,Micro-ondas 32L Grill,Consul,708.63,1,0,0.0,708.63,366.46,342.17,Financiamento,Sudeste,Guarulhos,App Mobile,,0
VND000256,2025-01-12,1,2025,1,Sunday,Ar Condicionado,Ar 24000 BTU Split,Samsung,3429.0,2,15,1028.7,5829.3,1828.63,2172.04,Financiamento,Sul,Porto Alegre,E-commerce,4.0,0
VND000257,2025-01-12,1,2025,1,Sunday,Ar Condicionado,Ar 18000 BTU Split,Midea,2601.99,1,0,0.0,2601.99,1365.78,1236.21,Cartao Credito,Norte,Macapa,E-commerce,5.0,0
VND000258,2025-01-12,1,2025,1,Sunday,Tablets,"Tablet 11"" 128GB",Lenovo,2309.83,1,0,0.0,2309.83,1241.71,1068.12,Cartao Debito,Sul,Joinville,E-commerce,1.0,0
VND000259,2025-01-13,1,2025,1,Monday,Lavadoras,Lava e Seca 11kg,Consul,2962.56,1,10,296.26,2666.3,1463.39,1202.91,Financiamento,Centro-Oeste,Brasilia,Televendas,4.0,0
VND000260,2025-01-13,1,2025,1,Monday,Fogoes,Fogao 5 Bocas Inox,Brastemp,1005.38,1,20,201.08,804.3,528.65,275.65,Cartao Credito,Sul,Florianopolis,E-commerce,5.0,0
VND000261,2025-01-13,1,2025,1,Monday,Fogoes,Fogao 6 Bocas,Brastemp,1498.56,1,5,74.93,1423.63,731.47,692.16,Financiamento,Sudeste,Rio de Janeiro,Loja Fisica,5.0,0
VND000262,2025-01-13,1,2025,1,Monday,Ar Condicionado,Ar 9000 BTU Split,Daikin,1395.51,1,0,0.0,1395.51,802.23,593.28,Cartao Credito,Sudeste,Campinas,Loja Fisica,4.0,0
