ClienteID,Idade,Genero,EstadoCivil,Dependentes,Escolaridade,RendaMensal,TipoEmprego,TempoEmprego,TipoCredito,ValorCredito,Prazo,HistoricoCredito,Inadimplente,Score
CLI000248,72,Masculino,Casado,3,Superior,3856,Aposentado,0,Consignado,6259,18,Regular,Não,703
CLI000249,41,Masculino,Solteiro,3,Pós-graduação,5842,CLT,12,Veículo,34177,46,Bom,Não,850
CLI000250,61,Masculino,Solteiro,1,Fundamental,2196,Servidor Público,0,Veículo,21911,38,Bom,Não,833
CLI000251,64,Feminino,Casado,1,Superior,6769,Servidor Público,30,Pessoal,13183,40,Bom,Não,850
CLI000252,34,Feminino,Casado,1,Médio,2269,CLT,1,Veículo,30976,36,Regular,Não,741
CLI000253,61,Feminino,Divorciado,1,Superior,6982,Servidor Público,20,Pessoal,8646,13,Bom,Não,850
CLI000254,73,Masculino,Viúvo,0,Médio,1713,Aposentado,0,Pessoal,5276,15,Bom,Não,759
CLI000255,28,Masculino,Solteiro,2,Médio,2225,Autônomo,9,Veículo,29525,45,Bom,Sim,623
CLI000256,21,Masculino,Solteiro,1,Médio,2474,CLT,2,Pessoal,3163,19,Regular,Não,719
CLI000257,35,Masculino,Solteiro,2,Médio,2857,Servidor Público,10,Pessoal,7446,18,Bom,Não,850
CLI000258,37,Feminino,Casado,3,Pós-graduação,6874,Servidor Público,5,Pessoal,7426,23,Regular,Não,844
CLI000259,65,Masculino,Viúvo,3,Superior,4868,CLT,18,Consignado,10934,31,Bom,Não,832
CLI000260,21,Feminino,Casado,2,Médio,2692,Autônomo,0,Pessoal,3164,41,Regular,Sim,513
CLI000261,28,Feminino,Casado,2,Superior,3876,Autônomo,0,Veículo,60163,43,Bom,Sim,626
CLI000262,35,Feminino,Casado,1,Superior,4274,Servidor Público,10,Pessoal,5587,24,Bom,Não,850
CLI000263,20,Masculino,Solteiro,0,Superior,3547,CLT,0,Consignado,4359,33,Regular,Não,744
CLI000264,62,Feminino,Viúvo,3,Médio,4351,Servidor Público,20,Consignado,8492,20,Bom,Não,850
CLI000265,19,Masculino,Solteiro,2,Superior,4588,Autônomo,0,Pessoal,10428,37,Bom,Não,802
CLI000266,71,Masculino,Casado,2,Superior,2859,Aposentado,0,Veículo,69246,27,Ruim,Sim,302
CLI000267,61,Feminino,Viúvo,3,Fundamental,1133,Autônomo,13,Consignado,2152,45,Bom,Não,710
CLI000268,74,Feminino,Solteiro,0,Pós-graduação,5190,Aposentado,0,Pessoal,2194,37,Regular,Não,784
CLI000269,41,Feminino,Divorciado,3,Superior,4829,CLT,16,Consignado,5006,34,Bom,Não,850
CLI000270,26,Feminino,Solteiro,0,Superior,4701,Autônomo,7,Consignado,9188,25,Bom,Sim,632
CLI000271,44,Feminino,Viúvo,1,Pós-graduação,6071,Autônomo,4,Pessoal,12736,13,Ruim,Não,537
CLI000272,64,Masculino,Viúvo,3,Superior,7563,Servidor Público,8,Veículo,45015,24,Bom,Não,850
CLI000273,35,Feminino,Casado,1,Médio,2949,Servidor Público,3,Pessoal,4830,24,Bom,Não,850
CLI000274,42,Masculino,Viúvo,2,Médio,3429,Servidor Público,10,Veículo,62557,24,Ruim,Não,525
CLI000275,29,Feminino,Casado,0,Superior,4602,Servidor Público,7,Veículo,58506,39,Bom,Não,850
CLI000276,39,Feminino,Casado,0,Médio,3040,Servidor Público,3,Cartão,5287,7,Ruim,Não,531
CLI000277,48,Masculino,Solteiro,2,Pós-graduação,10784,Servidor Público,5,Veículo,60607,26,Regular,Não,850
CLI000278,65,Feminino,Divorciado,2,Superior,5844,CLT,30,Cartão,4061,10,Regular,Não,801
CLI000279,44,Feminino,Viúvo,3,Pós-graduação,8753,Autônomo,17,Veículo,23903,40,Regular,Não,789
CLI000280,45,Masculino,Solteiro,0,Superior,4799,Servidor Público,5,Pessoal,7032,38,Bom,Não,850
CLI000281,59,Masculino,Viúvo,1,Médio,4292,Servidor Público,22,Veículo,34764,36,Ruim,Sim,370
CLI000282,21,Feminino,Casado,1,Superior,2239,Autônomo,1,Cartão,1397,9,Bom,Não,781
CLI000283,32,Feminino,Casado,1,Superior,2748,Autônomo,13,Cartão,2154,7,Regular,Não,704
CLI000284,24,Feminino,Solteiro,1,Superior,4076,Servidor Público,0,Consignado,6495,24,Bom,Não,850
CLI000285,25,Masculino,Casado,1,Médio,2560,Servidor Público,2,Cartão,735,12,Bom,Não,839
CLI000286,74,Masculino,Solteiro,0,Pós-graduação,4647,Aposentado,0,Veículo,45883,33,Ruim,Sim,354
CLI000287,43,Masculino,Casado,1,Médio,2593,CLT,23,Consignado,7114,33,Bom,Não,846
CLI000288,37,Feminino,Casado,2,Superior,3095,Autônomo,16,Veículo,23433,34,Regular,Sim,556
CLI000289,71,Feminino,Casado,2,Médio,1683,Aposentado,0,Veículo,56971,36,Bom,Não,754
CLI000290,66,Feminino,Viúvo,2,Superior,3998,Aposentado,0,Pessoal,4662,28,Regular,Sim,576
CLI000291,34,Feminino,Solteiro,2,Pós-graduação,7137,CLT,2,Consignado,11611,25,Regular,Não,830
CLI000292,68,Masculino,Casado,0,Fundamental,1343,Aposentado,0,Veículo,21065,33,Regular,Sim,503
CLI000293,22,Feminino,Solteiro,0,Médio,2389,CLT,0,Veículo,26995,48,Bom,Não,821
CLI000294,51,Feminino,Viúvo,0,Pós-graduação,7263,CLT,25,Pessoal,21784,38,Ruim,Sim,409
CLI000295,44,Feminino,Casado,1,Superior,5216,Autônomo,5,Consignado,6893,17,Bom,Não,850
CLI000296,43,Masculino,Solteiro,0,Pós-graduação,7782,CLT,9,Cartão,3317,6,Regular,Não,822
CLI000297,23,Feminino,Solteiro,1,Superior,5159,Servidor Público,2,Veículo,25970,43,Regular,Não,817
CLI000298,58,Feminino,Casado,1,Médio,4062,Servidor Público,30,Cartão,4360,12,Regular,Não,752
CLI000299,59,Masculino,Viúvo,0,Fundamental,1904,CLT,21,Veículo,52544,37,Bom,Sim,621
CLI000300,37,Masculino,Solteiro,0,Pós-graduação,4465,Autônomo,10,Pessoal,5414,42,Ruim,Sim,352
CLI000301,22,Masculino,Solteiro,2,Médio,2622,Servidor Público,1,Veículo,38432,46,Bom,Não,843
CLI000302,54,Masculino,Casado,3,Superior,2513,Autônomo,14,Consignado,6884,43,Regular,Não,691
CLI000303,25,Masculino,Solteiro,1,Médio,2567,Servidor Público,6,Cartão,5113,6,Bom,Não,846
CLI000304,45,Masculino,Viúvo,3,Pós-graduação,10403,Servidor Público,25,Cartão,875,10,Regular,Não,850
CLI000305,32,Masculino,Solteiro,2,Pós-graduação,5299,CLT,11,Pessoal,10226,32,Ruim,Não,601
CLI000306,29,Feminino,Solteiro,2,Médio,2278,Autônomo,3,Cartão,2998,6,Bom,Não,774
CLI000307,48,Feminino,Casado,3,Médio,2525,CLT,6,Cartão,5157,11,Regular,Não,772
CLI000308,31,Feminino,Solteiro,0,Superior,3659,CLT,8,Cartão,5082,10,Bom,Não,850
CLI000309,32,Masculino,Casado,0,Médio,2286,CLT,6,Cartão,2150,11,Bom,Não,850
CLI000310,19,Feminino,Solteiro,1,Superior,4462,CLT,0,Cartão,1793,11,Bom,Não,850
CLI000311,21,Masculino,Solteiro,3,Superior,5615,Servidor Público,1,Consignado,10691,38,Regular,Não,825
CLI000312,73,Masculino,Solteiro,1,Pós-graduação,6534,Aposentado,0,Veículo,44533,25,Bom,Não,850
CLI000313,55,Masculino,Casado,0,Médio,3594,Autônomo,9,Cartão,4784,11,Bom,Não,756
CLI000314,66,Feminino,Solteiro,2,Pós-graduação,5410,Aposentado,0,Consignado,3539,17,Bom,Não,850
CLI000315,39,Masculino,Casado,0,Médio,2478,CLT,13,Cartão,1544,8,Bom,Não,842
CLI000316,73,Masculino,Casado,1,Médio,2468,Aposentado,0,Consignado,4486,29,Regular,Não,708
CLI000317,61,Masculino,Viúvo,2,Superior,4484,Autônomo,3,Cartão,4167,7,Regular,Não,682
CLI000318,40,Feminino,Divorciado,1,Pós-graduação,9275,Servidor Público,4,Cartão,4289,12,Ruim,Não,615
CLI000319,18,Feminino,Solteiro,1,Superior,4184,CLT,0,Veículo,64664,38,Bom,Não,850
CLI000320,22,Masculino,Solteiro,1,Superior,5684,Servidor Público,2,Veículo,68446,31,Bom,Não,850
CLI000321,66,Feminino,Solteiro,0,Pós-graduação,5917,Aposentado,0,Consignado,7284,31,Ruim,Sim,392
CLI000322,25,Masculino,Casado,3,Superior,4864,Servidor Público,5,Consignado,9909,26,Regular,Não,773
CLI000323,50,Masculino,Viúvo,0,Superior,6460,Servidor Público,11,Pessoal,18132,34,Regular,Não,848
CLI000324,58,Feminino,Viúvo,3,Fundamental,1891,Autônomo,22,Cartão,4616,8,Ruim,Sim,300
CLI000325,27,Feminino,Solteiro,1,Superior,4594,Servidor Público,8,Pessoal,6679,40,Bom,Não,850
CLI000326,55,Feminino,Solteiro,1,Superior,3055,Autônomo,30,Consignado,3378,42,Bom,Não,782
CLI000327,28,Feminino,Solteiro,1,Médio,1252,Autônomo,5,Pessoal,1405,13,Bom,Não,723
CLI000328,74,Feminino,Casado,1,Fundamental,1280,Aposentado,0,Pessoal,3283,35,Bom,Não,743
CLI000329,32,Masculino,Solteiro,1,Médio,1855,CLT,11,Cartão,3627,9,Regular,Não,690
CLI000330,31,Masculino,Casado,2,Pós-graduação,4085,Autônomo,12,Veículo,58649,31,Bom,Não,850
CLI000331,33,Feminino,Solteiro,1,Médio,2275,Autônomo,1,Cartão,2892,10,Ruim,Sim,300
CLI000332,50,Feminino,Divorciado,1,Superior,5293,CLT,13,Cartão,805,7,Regular,Não,826
CLI000333,52,Masculino,Solteiro,1,Médio,3301,Autônomo,3,Cartão,3930,10,Bom,Não,786
CLI000334,48,Masculino,Viúvo,3,Superior,5330,Servidor Público,27,Consignado,9952,32,Bom,Não,850
CLI000335,69,Feminino,Divorciado,0,Superior,3403,Aposentado,0,Consignado,6140,43,Ruim,Sim,312
CLI000336,69,Feminino,Viúvo,3,Superior,2844,Aposentado,0,Cartão,1283,9,Bom,Não,811
CLI000337,24,Feminino,Casado,3,Médio,1998,CLT,1,Cartão,2582,6,Regular,Não,678
CLI000338,60,Feminino,Solteiro,3,Fundamental,2075,CLT,0,Veículo,39278,25,Ruim,Sim,332
CLI000339,58,Feminino,Viúvo,0,Superior,5533,CLT,29,Consignado,2734,13,Regular,Não,781
CLI000340,53,Masculino,Solteiro,3,Médio,3520,Servidor Público,10,Consignado,6223,46,Ruim,Sim,356
CLI000341,43,Feminino,Viúvo,0,Médio,2705,Autônomo,9,Cartão,3052,8,Bom,Não,809
CLI000342,75,Masculino,Divorciado,0,Fundamental,1603,Aposentado,0,Pessoal,5777,31,Bom,Sim,607
CLI000343,71,Masculino,Solteiro,0,Médio,2013,Aposentado,0,Consignado,5439,42,Regular,Sim,561
CLI000344,58,Feminino,Casado,2,Pós-graduação,5790,Autônomo,7,Pessoal,10773,20,Bom,Não,846
CLI000345,63,Feminino,Solteiro,1,Superior,5555,Autônomo,8,Consignado,10947,28,Ruim,Sim,330
CLI000346,27,Feminino,Solteiro,3,Médio,2399,Servidor Público,7,Veículo,36233,28,Ruim,Sim,331
CLI000347,37,Masculino,Solteiro,1,Médio,2645,CLT,5,Veículo,51237,34,Bom,Não,850
CLI000348,20,Feminino,Solteiro,3,Médio,1361,Autônomo,1,Consignado,3010,21,Bom,Sim,565
CLI000349,46,Masculino,Viúvo,3,Superior,5745,Servidor Público,8,Pessoal,14026,20,Regular,Não,847
CLI000350,70,Masculino,Divorciado,2,Pós-graduação,6080,Aposentado,0,Cartão,1582,10,Ruim,Sim,367
CLI000351,50,Feminino,Casado,2,Pós-graduação,6026,CLT,9,Consignado,10897,47,Regular,Não,835
CLI000352,23,Masculino,Solteiro,3,Médio,2527,CLT,1,Cartão,2955,10,Bom,Não,820
CLI000353,55,Masculino,Divorciado,2,Superior,5486,Autônomo,0,Pessoal,11540,16,Regular,Sim,582
CLI000354,47,Feminino,Viúvo,3,Superior,5429,Autônomo,26,Veículo,23265,44,Ruim,Sim,365
CLI000355,50,Feminino,Viúvo,0,Pós-graduação,4405,Autônomo,22,Pessoal,6215,36,Bom,Não,850
CLI000356,52,Feminino,Solteiro,0,Médio,2970,Autônomo,2,Pessoal,4147,19,Bom,Não,763
CLI000357,22,Feminino,Solteiro,1,Médio,2361,CLT,3,Cartão,2546,11,Bom,Não,835
CLI000358,52,Masculino,Solteiro,3,Fundamental,1687,Autônomo,30,Consignado,5341,38,Ruim,Sim,300
CLI000359,26,Masculino,Solteiro,0,Médio,3359,Servidor Público,2,Cartão,4390,10,Bom,Não,837
CLI000360,70,Masculino,Viúvo,3,Superior,3528,Aposentado,0,Consignado,6331,19,Regular,Não,706
CLI000361,24,Masculino,Solteiro,3,Médio,1308,Autônomo,2,Cartão,2103,12,Regular,Não,619
CLI000362,50,Masculino,Solteiro,1,Médio,2872,Servidor Público,30,Consignado,5736,14,Bom,Não,850
CLI000363,34,Feminino,Casado,2,Superior,4358,Servidor Público,7,Cartão,2126,12,Bom,Não,850
CLI000364,47,Masculino,Solteiro,1,Superior,6429,Autônomo,28,Veículo,67616,40,Bom,Sim,721
CLI000365,41,Masculino,Solteiro,1,Pós-graduação,9451,Autônomo,9,Pessoal,3802,39,Bom,Não,850
CLI000366,44,Masculino,Viúvo,3,Médio,3792,Servidor Público,22,Veículo,35247,47,Bom,Não,850
CLI000367,23,Feminino,Solteiro,3,Superior,4285,CLT,4,Cartão,5049,10,Regular,Sim,593
CLI000368,75,Masculino,Solteiro,1,Pós-graduação,5887,Aposentado,0,Consignado,10229,27,Regular,Não,761
CLI000369,34,Feminino,Solteiro,1,Pós-graduação,5663,CLT,13,Veículo,57442,33,Bom,Não,850
CLI000370,42,Feminino,Viúvo,0,Pós-graduação,5955,Autônomo,23,Cartão,3247,8,Regular,Não,779
CLI000371,43,Masculino,Casado,1,Superior,3144,Autônomo,24,Pessoal,9763,15,Bom,Não,816
CLI000372,24,Masculino,Solteiro,3,Médio,2416,Autônomo,1,Consignado,6453,12,Regular,Não,654
CLI000373,27,Masculino,Solteiro,2,Superior,3619,Autônomo,0,Veículo,43662,38,Bom,Não,806
CLI000374,37,Masculino,Casado,2,Pós-graduação,6345,CLT,14,Cartão,1352,7,Bom,Não,850
CLI000375,35,Masculino,Solteiro,0,Médio,2515,Autônomo,8,Cartão,1963,6,Ruim,Sim,300
CLI000376,40,Feminino,Casado,2,Superior,3902,CLT,0,Veículo,62416,24,Regular,Não,782
CLI000377,70,Feminino,Casado,3,Superior,3609,Aposentado,0,Consignado,8458,19,Bom,Não,831
CLI000378,31,Feminino,Solteiro,0,Médio,2632,Servidor Público,8,Consignado,4744,20,Ruim,Sim,366
CLI000379,35,Masculino,Casado,2,Pós-graduação,9248,Servidor Público,2,Consignado,16943,32,Bom,Não,850
CLI000380,46,Feminino,Divorciado,0,Pós-graduação,7126,Autônomo,26,Cartão,3921,10,Ruim,Sim,397
CLI000381,19,Masculino,Solteiro,2,Superior,5521,Servidor Público,0,Pessoal,9713,24,Bom,Não,850
CLI000382,23,Feminino,Solteiro,3,Médio,2613,Servidor Público,0,Veículo,34297,33,Bom,Não,838
CLI000383,45,Masculino,Solteiro,0,Médio,1836,Autônomo,14,Veículo,64594,28,Regular,Sim,481
CLI000384,45,Masculino,Divorciado,1,Superior,3284,Autônomo,21,Consignado,4889,39,Bom,Não,837
CLI000385,59,Masculino,Solteiro,1,Médio,2540,CLT,12,Cartão,4283,11,Bom,Não,843
CLI000386,32,Masculino,Casado,0,Pós-graduação,6837,Autônomo,9,Cartão,5077,9,Bom,Não,850
CLI000387,19,Feminino,Casado,2,Superior,4685,Servidor Público,0,Veículo,25445,34,Regular,Sim,624
CLI000388,43,Feminino,Viúvo,0,Pós-graduação,7199,CLT,21,Pessoal,11373,39,Bom,Não,850
CLI000389,20,Feminino,Solteiro,1,Médio,2429,Autônomo,0,Cartão,1381,7,Bom,Sim,637
CLI000390,27,Masculino,Casado,0,Médio,1956,CLT,4,Consignado,3548,28,Bom,Não,794
CLI000391,27,Masculino,Casado,1,Médio,2628,Autônomo,5,Cartão,4310,9,Bom,Não,753
CLI000392,46,Masculino,Solteiro,0,Médio,2782,CLT,4,Cartão,1720,11,Bom,Não,850
CLI000393,18,Masculino,Casado,3,Médio,2604,Autônomo,0,Consignado,5248,30,Bom,Não,768
CLI000394,34,Feminino,Casado,1,Superior,4275,Servidor Público,14,Consignado,6198,27,Bom,Não,850
CLI000395,44,Feminino,Divorciado,0,Superior,5005,CLT,0,Consignado,6035,45,Bom,Não,850
CLI000396,46,Masculino,Divorciado,3,Superior,5854,Servidor Público,13,Cartão,1540,7,Bom,Não,850
CLI000397,39,Masculino,Casado,3,Pós-graduação,9023,Servidor Público,14,Pessoal,8587,26,Ruim,Sim,467
CLI000398,22,Feminino,Solteiro,2,Superior,4059,CLT,2,Pessoal,8054,20,Bom,Não,842
CLI000399,53,Masculino,Viúvo,1,Médio,4035,Servidor Público,9,Veículo,37852,31,Regular,Sim,607
CLI000400,65,Masculino,Casado,0,Superior,3157,Autônomo,30,Cartão,4143,6,Bom,Não,777
CLI000401,53,Feminino,Viúvo,1,Pós-graduação,5801,CLT,4,Veículo,35649,47,Ruim,Sim,427
CLI000402,30,Feminino,Casado,0,Médio,2089,CLT,11,Cartão,654,12,Ruim,Não,506
CLI000403,18,Masculino,Solteiro,2,Médio,2707,Servidor Público,0,Cartão,2424,12,Bom,Não,850
CLI000404,20,Masculino,Solteiro,2,Superior,5230,Servidor Público,0,Cartão,5497,9,Ruim,Sim,391
CLI000405,42,Feminino,Viúvo,3,Médio,3666,Servidor Público,3,Pessoal,6405,42,Bom,Não,850
CLI000406,39,Masculino,Casado,1,Médio,2636,CLT,16,Pessoal,1342,38,Bom,Não,850
CLI000407,52,Feminino,Viúvo,2,Médio,3013,Servidor Público,4,Veículo,49266,47,Regular,Não,731
CLI000408,23,Feminino,Solteiro,2,Médio,1817,CLT,0,Veículo,20316,24,Regular,Não,674
CLI000409,70,Feminino,Solteiro,2,Médio,2346,Aposentado,0,Veículo,39286,45,Regular,Não,712
CLI000410,36,Masculino,Solteiro,2,Médio,2793,Servidor Público,11,Cartão,4089,6,Bom,Não,850
CLI000411,53,Masculino,Divorciado,3,Médio,2867,Autônomo,22,Consignado,7219,42,Ruim,Não,409
CLI000412,23,Feminino,Casado,3,Médio,2279,Autônomo,4,Veículo,21305,33,Bom,Sim,607
CLI000413,30,Feminino,Casado,2,Pós-graduação,3488,Autônomo,2,Veículo,51145,38,Bom,Não,850
CLI000414,56,Masculino,Viúvo,1,Superior,5820,CLT,0,Cartão,2832,6,Regular,Não,794
CLI000415,62,Feminino,Solteiro,2,Médio,2458,CLT,26,Pessoal,4800,12,Bom,Não,830
CLI000416,54,Feminino,Solteiro,2,Superior,5224,Autônomo,14,Cartão,1194,12,Bom,Não,829
CLI000417,54,Masculino,Solteiro,3,Superior,6951,Servidor Público,29,Veículo,37183,46,Regular,Não,809
CLI000418,59,Feminino,Casado,2,Pós-graduação,12204,Servidor Público,10,Cartão,4854,12,Bom,Não,850
CLI000419,69,Feminino,Solteiro,3,Médio,2253,Aposentado,0,Consignado,4910,18,Bom,Não,806
CLI000420,44,Masculino,Divorciado,2,Médio,2892,Servidor Público,16,Veículo,60741,37,Bom,Não,850
CLI000421,32,Feminino,Casado,2,Médio,2416,CLT,10,Cartão,869,8,Ruim,Não,529
CLI000422,42,Masculino,Divorciado,3,Superior,4464,Autônomo,15,Cartão,3108,11,Ruim,Não,453
CLI000423,30,Masculino,Casado,0,Pós-graduação,6328,CLT,8,Consignado,3346,23,Bom,Não,850
CLI000424,53,Feminino,Viúvo,3,Superior,4528,CLT,30,Pessoal,13190,34,Ruim,Não,489
CLI000425,53,Masculino,Divorciado,2,Fundamental,1110,Autônomo,22,Veículo,43446,48,Bom,Sim,573
CLI000426,50,Masculino,Casado,0,Pós-graduação,6840,CLT,9,Pessoal,2491,17,Bom,Não,850
CLI000427,63,Feminino,Viúvo,0,Médio,3769,Servidor Público,17,Consignado,3722,12,Bom,Não,836
CLI000428,47,Masculino,Viúvo,2,Médio,2742,Autônomo,6,Consignado,3708,19,Bom,Não,800
CLI000429,44,Masculino,Divorciado,3,Superior,3891,Autônomo,4,Cartão,2457,11,Regular,Não,739
CLI000430,21,Feminino,Casado,0,Superior,3202,CLT,0,Pessoal,10039,12,Bom,Não,847
CLI000431,45,Feminino,Divorciado,3,Médio,3160,Servidor Público,21,Veículo,53002,30,Regular,Não,785
CLI000432,32,Feminino,Casado,2,Pós-graduação,8014,Servidor Público,1,Cartão,1508,8,Bom,Não,850
CLI000433,74,Feminino,Solteiro,2,Fundamental,1560,Aposentado,0,Pessoal,1007,12,Ruim,Não,399
CLI000434,64,Feminino,Solteiro,0,Superior,6497,Autônomo,30,Cartão,3279,11,Bom,Não,821
CLI000435,53,Feminino,Viúvo,0,Superior,4634,Autônomo,12,Veículo,57600,31,Bom,Sim,622
CLI000436,24,Masculino,Solteiro,2,Superior,4812,Servidor Público,0,Pessoal,11332,19,Ruim,Não,517
CLI000437,57,Feminino,Divorciado,0,Fundamental,1559,Autônomo,1,Consignado,3435,20,Bom,Não,720
CLI000438,21,Feminino,Casado,2,Superior,4497,Servidor Público,2,Veículo,28780,47,Ruim,Sim,363
CLI000439,63,Masculino,Divorciado,2,Médio,3421,CLT,18,Cartão,3645,11,Bom,Não,815
CLI000440,74,Feminino,Viúvo,0,Superior,4104,Aposentado,0,Pessoal,1516,23,Regular,Não,717
CLI000441,42,Feminino,Divorciado,1,Médio,3327,Autônomo,11,Cartão,2874,12,Ruim,Sim,307
CLI000442,75,Masculino,Solteiro,0,Superior,3601,Aposentado,0,Pessoal,3215,22,Ruim,Sim,333
CLI000443,35,Masculino,Solteiro,1,Médio,2093,Autônomo,13,Veículo,37894,32,Bom,Não,786
CLI000444,59,Feminino,Solteiro,3,Superior,7289,Servidor Público,30,Cartão,4107,12,Regular,Não,809
CLI000445,51,Masculino,Divorciado,1,Superior,5820,Servidor Público,20,Cartão,4112,6,Bom,Não,850
CLI000446,50,Masculino,Divorciado,3,Médio,3182,Servidor Público,18,Veículo,33531,29,Ruim,Sim,386
CLI000447,29,Feminino,Casado,1,Médio,2489,Autônomo,0,Consignado,6313,30,Ruim,Sim,300
CLI000448,32,Masculino,Casado,3,Pós-graduação,5955,Autônomo,10,Consignado,10237,42,Bom,Não,850
CLI000449,42,Masculino,Solteiro,3,Médio,1692,Autônomo,23,Veículo,41564,24,Regular,Sim,484
CLI000450,56,Feminino,Casado,2,Fundamental,2630,Servidor Público,2,Consignado,2875,33,Bom,Não,850
CLI000451,65,Masculino,Divorciado,2,Fundamental,1569,Autônomo,19,Veículo,34569,41,Bom,Não,733
CLI000452,23,Masculino,Solteiro,2,Superior,3694,Autônomo,4,Veículo,53835,27,Bom,Sim,653
CLI000453,54,Feminino,Casado,0,Pós-graduação,7392,CLT,2,Consignado,11208,29,Bom,Não,850
CLI000454,19,Feminino,Solteiro,3,Médio,2476,Servidor Público,0,Veículo,61955,40,Regular,Sim,583
CLI000455,46,Feminino,Casado,0,Médio,3426,Servidor Público,4,Cartão,1404,7,Regular,Não,778
CLI000456,64,Masculino,Casado,2,Pós-graduação,5525,Autônomo,30,Cartão,2141,6,Bom,Não,850
CLI000457,45,Masculino,Casado,1,Pós-graduação,7015,CLT,13,Pessoal,16302,12,Ruim,Não,595
CLI000458,72,Feminino,Casado,0,Pós-graduação,5073,Aposentado,0,Pessoal,1438,41,Bom,Não,850
CLI000459,48,Masculino,Divorciado,0,Superior,6039,Servidor Público,9,Veículo,59159,41,Bom,Não,850
CLI000460,29,Masculino,Casado,0,Médio,2457,Servidor Público,8,Cartão,4792,11,Bom,Não,850
CLI000461,54,Masculino,Casado,0,Fundamental,2134,Servidor Público,12,Veículo,57135,28,Ruim,Sim,339
CLI000462,72,Masculino,Divorciado,0,Pós-graduação,6144,Aposentado,0,Consignado,6753,32,Regular,Não,774
CLI000463,67,Feminino,Casado,3,Fundamental,1370,Aposentado,0,Pessoal,2771,19,Regular,Sim,506
CLI000464,28,Feminino,Casado,0,Médio,1807,CLT,6,Veículo,55445,31,Regular,Não,697
CLI000465,19,Masculino,Solteiro,2,Médio,1603,Autônomo,0,Pessoal,2178,12,Ruim,Não,388
CLI000466,43,Masculino,Solteiro,3,Pós-graduação,10863,Servidor Público,16,Veículo,26825,24,Bom,Não,850
CLI000467,41,Masculino,Divorciado,3,Médio,2887,Servidor Público,2,Veículo,66569,37,Ruim,Sim,372
CLI000468,31,Feminino,Casado,0,Pós-graduação,5588,CLT,1,Consignado,11256,23,Ruim,Não,599
CLI000469,24,Feminino,Solteiro,3,Superior,4785,Servidor Público,4,Cartão,592,11,Bom,Não,850
CLI000470,31,Masculino,Casado,2,Médio,2403,Servidor Público,12,Cartão,4378,9,Bom,Não,850
CLI000471,35,Masculino,Casado,2,Pós-graduação,8123,Autônomo,7,Veículo,28535,40,Bom,Não,850
CLI000472,69,Masculino,Divorciado,2,Superior,3197,Aposentado,0,Cartão,4639,12,Regular,Não,711
CLI000473,48,Feminino,Divorciado,3,Superior,3701,Autônomo,21,Pessoal,8605,15,Bom,Não,831
CLI000474,73,Masculino,Viúvo,1,Superior,2842,Aposentado,0,Pessoal,8260,20,Bom,Não,818
CLI000475,71,Feminino,Solteiro,0,Médio,1681,Aposentado,0,Consignado,3851,18,Regular,Sim,505
CLI000476,20,Masculino,Casado,0,Médio,1482,Autônomo,1,Pessoal,5377,16,Bom,Sim,557
CLI000477,54,Masculino,Viúvo,3,Pós-graduação,9875,Servidor Público,17,Veículo,31753,35,Bom,Não,850
CLI000478,31,Masculino,Casado,2,Médio,1995,CLT,8,Cartão,3136,10,Regular,Não,692
CLI000479,59,Feminino,Viúvo,3,Médio,3922,Servidor Público,4,Pessoal,2870,39,Bom,Não,850
CLI000480,61,Feminino,Divorciado,1,Pós-graduação,12088,Servidor Público,21,Veículo,28623,48,Regular,Não,850
CLI000481,42,Feminino,Divorciado,0,Pós-graduação,5299,Autônomo,19,Cartão,752,10,Bom,Não,850
CLI000482,46,Masculino,Viúvo,0,Superior,3794,CLT,8,Consignado,6316,27,Bom,Não,850
CLI000483,47,Masculino,Casado,3,Pós-graduação,11092,Autônomo,25,Cartão,2862,12,Regular,Sim,663
CLI000484,38,Feminino,Solteiro,0,Médio,2633,Servidor Público,0,Veículo,56087,45,Bom,Não,850
